,,,"0,  SMILE","eco-indicator 99, (H,A):ecosystem quality:total","1,  AtomNum_no_H","2,  AtomNum_H","3,  BalabanJ","4,  BertzCT","5,  Ipc","6,  HallKierAlpha","7,  Kappa1","8,  Kappa2","9,  Kappa3","10,  Chi0","11,  Chi0n","12,  Chi0v","13,  Chi1","14,  Chi1n","15,  Chi1v","16,  Chi2n","17,  Chi2v","18,  Chi3n","19,  Chi3v","20,  Chi4n","21,  Chi4v","22,  MolLogP","23,  MolMR","24,  MolWt","25,  ExactMolWt","26,  HeavyAtomCount","27,  HeavyAtomMolWt","28,  NHOHCount","29,  NOCount","30,  NumHAcceptors","31,  NumHDonors","32,  NumHeteroatoms","33,  NumRotatableBonds","34,  NumValenceElectrons","35,  CalcNumAmideBonds","36,  CalcNumAromaticRings","37,  CalcNumRings","38,  CalcNumSaturatedRings","39,  CalcNumAliphaticRings","40,  CalcNumAromaticCarbocycles","41,  CalcNumAromaticHeterocycles","42,  CalcNumHeterocycles","43,  CalcNumSaturatedCarbocycles","44,  CalcNumSaturatedHeterocycles","45,  CalcNumAliphaticCarbocycles","46,  CalcNumAliphaticHeterocycles","47,  RingCount","48,  FractionCSP3","49,  CalcNumSpiroAtoms","50,  CalcNumBridgeheadAtoms","51,  TPSA","52,  LabuteASA","53,  PEOE_VSA1","54,  PEOE_VSA2","55,  PEOE_VSA3","56,  PEOE_VSA4","57,  PEOE_VSA5","58,  PEOE_VSA6","59,  PEOE_VSA7","60,  PEOE_VSA8","61,  PEOE_VSA9","62,  PEOE_VSA10","63,  PEOE_VSA11","64,  PEOE_VSA12","65,  PEOE_VSA13","66,  PEOE_VSA14","67,  SMR_VSA1","68,  SMR_VSA2","69,  SMR_VSA3","70,  SMR_VSA4","71,  SMR_VSA5","72,  SMR_VSA6","73,  SMR_VSA7","74,  SMR_VSA8","75,  SMR_VSA9","76,  SMR_VSA10","77,  SlogP_VSA1","78,  SlogP_VSA2","79,  SlogP_VSA3","80,  SlogP_VSA4","81,  SlogP_VSA5","82,  SlogP_VSA6","83,  SlogP_VSA7","84,  SlogP_VSA8","85,  SlogP_VSA9","86,  SlogP_VSA10","87,  SlogP_VSA11","88,  SlogP_VSA12","89,  EState_VSA1","90,  EState_VSA2","91,  EState_VSA3","92,  EState_VSA4","93,  EState_VSA5","94,  EState_VSA6","95,  EState_VSA7","96,  EState_VSA8","97,  EState_VSA9","98,  EState_VSA10","99,  EState_VSA11","100,  VSA_EState1","101,  VSA_EState2","102,  VSA_EState3","103,  VSA_EState4","104,  VSA_EState5","105,  VSA_EState6","106,  VSA_EState7","107,  VSA_EState8","108,  VSA_EState9","109,  VSA_EState10","110,  CalcPBF","111,  CalcPMI1","112,  CalcPMI2","113,  CalcPMI3","114,  CalcNPR1","115,  CalcNPR2","116,  CalcRadiusOfGyration","117,  CalcInertialShapeFactor","118,  CalcEccentricity","119,  CalcAsphericity","120,  CalcSpherocityIndex","121,  CalcNumHBA","122,  CalcNumHBD","123,  CalcNumLipinskiHBA","124,  CalcNumLipinskiHBD","125,  NumRadicalElectrons"
15522,"dichloropropene//[RoW] allyl chloride production, reaction of propylene and chlorine",C(C=CCl)Cl,ClC=CCCl,0.016738889,5,4,2.622415808,31.87430298,11.2451125,0.32,5.32,4.32,4.32,4.121320344,2.617736266,4.129594158,2.414213562,1.227060756,2.19801902,0.515993768,1.076576783,0.178174161,0.534522484,0.033671751,0.303045763,1.9777,25.713,110.971,109.9690055,5,106.939,0,0,0,0,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,41.38606468,0,0,0,0,11.60093989,17.67696,0,11.41520537,0,0,0,0,0,0,0,0,0,0,0,5.880003445,11.61122204,0,0,23.20187978,0,5.880003445,0,0,0,11.61122204,0,0,0,0,0,23.20187978,0,0,5.880003445,0,5.535201929,6.076020107,0,0,23.20187978,0,0,0,0,0,0,0,0,0,0,3.555169753,10.16705247,0,4.656468113,230.735316,235.3917841,0.019781778,0.980218222,1.483636779,0.210506804,0.999804321,0.941828621,0,0,0,0,0,0
13491,diethanolamine//[RoW] ethanolamine production,C(CO)NCCO,OCCNCCO,0.010767263,7,11,2.447472888,28.8707654,35.50960993,-0.12,6.88,5.88,5.88,5.535533906,4.222854316,4.222854316,3.414213562,2.339562313,2.339562313,1.197213595,1.197213595,0.577160188,0.577160188,0.283113883,0.283113883,-1.4394,27.0413,105.137,105.0789786,7,94.049,3,3,3,3,3,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.49,42.97240706,15.52984339,0,0,0,0,0,0,13.08951281,13.21376393,0,0,0,0,0,10.21305479,0,5.316788604,0,0,26.30327674,0,0,0,0,5.316788604,36.51633153,0,0,0,0,0,0,0,0,0,0,0,13.21376393,13.08951281,0,0,0,0,5.316788604,10.21305479,0,0,0,0,0,0,0,0,0,0,20.5,0,0,5.662964549,306.071805,311.7347695,0.01816597,0.98183403,1.820604161,0.173378099,0.999834985,0.946492097,0,3,3,3,3,0
15611,"diethyl ether, without water, in 99.95% solution state//[RoW] ethylene hydration",CCOCC,CCOCC,0.011819369,5,10,2.190609687,11.11941548,11.2451125,-0.04,4.96,3.96,3.96,4.121320344,3.822461853,3.822461853,2.414213562,1.991563832,1.991563832,0.781474414,0.781474414,0.40824829,0.40824829,0.204124145,0.204124145,1.0428,22.167,74.123,74.07316494,5,64.043,0,1,1,0,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.23,32.9476226,4.736862954,0,0,0,0,0,13.8474744,13.21376393,0,0,0,0,0,0,4.736862954,0,0,0,13.8474744,13.21376393,0,0,0,0,0,13.21376393,4.736862954,0,13.8474744,0,0,0,0,0,0,0,0,0,0,13.21376393,0,0,13.8474744,0,4.736862954,0,0,0,0,0,0,0,0,0,0,10.5,0,0,3.752886584,90.08345657,93.83634315,0.039993956,0.960006044,1.21045794,0.255804705,0.999199922,0.884816681,0,1,0,1,0,0
13493,diethylene glycol//[RoW] ethylene glycol production,C(COCCO)O,OCCOCCO,0.008074901,7,10,2.447472888,26.1158779,35.50960993,-0.12,6.88,5.88,5.88,5.535533906,4.131102606,4.131102606,3.414213562,2.209805801,2.209805801,1.059586031,1.059586031,0.47124932,0.47124932,0.231161517,0.231161517,-1.0124,24.9906,106.121,106.0629942,7,96.041,2,3,3,2,3,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.69,42.5360901,14.94991774,0,0,0,0,0,0,0,26.42752786,0,0,0,0,0,14.94991774,0,0,0,0,26.42752786,0,0,0,0,0,36.64058265,4.736862954,0,0,0,0,0,0,0,0,0,0,13.21376393,13.21376393,0,0,0,0,4.736862954,10.21305479,0,0,0,0,0,0,0,0,0,0,21.5,0,0,5.835987807,306.071805,311.9077928,0.018710619,0.981289381,1.802124438,0.168144522,0.999824941,0.944918405,0,3,2,3,2,0
11326,dimethenamide//[RoW] dimethenamide production,CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C,COCC(C)N(C(=O)CCl)c1c(C)csc1C,0.11111535,17,18,3.102772399,372.3573896,5991.231399,-0.58,14.48090134,6.378868921,3.20851496,12.99963552,10.61883704,12.19126257,8.023274468,5.441374788,6.855550083,4.025242598,5.376280796,2.592031806,3.838970689,1.896707209,2.861624783,2.97164,73.337,275.801,275.0746775,17,257.657,0,3,3,0,5,5,96,1,1,1,0,0,0,1,1,0,0,0,0,1,0.583333333,0,0,29.54,111.3294705,9.636772685,4.794537184,0,0,22.93772577,0,31.71472586,11.98694473,18.33610907,5.880003445,0,5.907179729,0,0,9.531400138,0,0,0,26.81305243,24.49659268,15.82066146,0,0,34.53229177,4.899909731,31.54570351,9.531400138,13.8474744,17.36433589,5.38006277,0,0,0,5.687386275,0,22.93772577,0,17.829024,6.606881965,16.12798496,0,23.34649315,20.7712116,5.38006277,16.33780284,4.794537184,0,0,0,0,0,0,0,0,0,32.11555028,7.328894164,0,408.6408288,772.3977479,1181.038577,0.346001254,0.653998746,2.1409724,0.001600424,0.93823405,0.321146841,0,3,0,3,0,0
15583,dimethyl carbonate//[RoW] dimethyl carbonate production,COC(=O)OC,COC(=O)OC,0.010489627,6,6,2.988160882,44,19.80026906,-0.73,5.27,2.504192037,1.575810398,4.991563832,3.724744871,3.724744871,2.808060412,1.428869017,1.428869017,0.65824829,0.65824829,0.333333333,0.333333333,0.083333333,0.083333333,0.3992,19.414,90.078,90.03169405,6,84.03,0,3,3,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,35.53,35.85774782,9.473725908,0,4.794537184,0,0,0,0,0,14.21959508,0,0,0,0,6.15536563,14.26826309,0,0,0,0,14.21959508,0,0,0,6.15536563,0,20.37496071,9.473725908,0,0,0,0,0,0,4.794537184,0,0,6.15536563,0,0,0,14.21959508,0,0,9.473725908,0,4.794537184,0,0,0,0,0,0,0,0,0,19.66666667,0,0,23.99849999,96.06579811,120.0642981,0.199880401,0.800119599,1.195335345,0.0333404,0.979820303,0.520215322,0,3,0,3,0,0
11327,dimethyl ether//[RoW] dimethyl ether production,COC,COC,0.005787328,3,6,1.632993162,2.754887502,2.754887502,-0.04,2.96,1.96,1.96,2.707106781,2.40824829,2.40824829,1.414213562,0.816496581,0.816496581,0.40824829,0.40824829,0,0,0,0,0.2626,12.933,46.069,46.04186481,3,40.021,0,1,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.23,20.21773837,4.736862954,0,0,0,0,0,0,14.21959508,0,0,0,0,0,0,4.736862954,0,0,0,0,14.21959508,0,0,0,0,0,14.21959508,4.736862954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21959508,0,4.736862954,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,2.400789448,18.01544537,20.41623482,0.117592175,0.882407825,0.714239489,0.367549027,0.993061972,0.688707235,0,1,0,1,0,0
2013,dimethyl hexanediol//[GLO] dimethyl hexanediol production,CC(C)(CCC(C)(C)O)O,CC(C)(O)CCC(C)(C)O,0.017421664,10,18,3.56300175,80.80566876,64.49348655,-0.08,9.92,2.887598098,7.92,8.414213562,7.308640753,7.308640753,4.207106781,3.654320377,3.654320377,4.124868519,4.124868519,1.348606798,1.348606798,0.611803399,0.611803399,1.3084,41.8296,146.23,146.1306798,10,128.086,2,2,2,2,2,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.46,62.88231333,10.21305479,0,0,0,0,0,40.53659204,0,11.20210162,0,0,0,0,0,10.21305479,0,0,0,51.73869367,0,0,0,0,0,0,21.41515641,0,0,40.53659204,0,0,0,0,0,0,0,11.20210162,0,12.84164325,0,0,27.6949488,0,0,0,10.21305479,0,0,0,0,0,0,0,0,0,25.5,0,0,48.75614936,299.3938615,348.1500109,0.14004351,0.85995649,1.648664835,0.017637908,0.990145351,0.638706025,0,2,2,2,2,0
2014,dimethyl hexynediol//[GLO] dimethyl hexynediol production,CC(C)(C#CC(C)(C)O)O,CC(C)(O)C#CC(C)(C)O,0.013667633,10,14,4.192314976,140.4124002,64.49348655,-0.52,9.48,2.611074501,7.48,8.414213562,6.894427191,6.894427191,4.207106781,3.197213595,3.197213595,3.368033989,3.368033989,0.674303399,0.674303399,0.305901699,0.305901699,0.5316,40.3716,142.198,142.0993797,10,128.086,2,2,2,2,2,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,40.46,61.88153872,10.21305479,0,0,0,0,11.84086864,27.6949488,0,0,11.20210162,0,0,0,0,10.21305479,0,0,0,38.89705042,0,0,0,11.84086864,0,0,21.41515641,0,11.84086864,27.6949488,0,0,0,0,0,0,0,11.20210162,0,0,0,0,27.6949488,0,11.84086864,10.21305479,0,0,0,0,0,0,0,0,0,0,27.5,0,0,48.0418883,368.139124,416.1810123,0.11543508,0.88456492,1.802562365,0.018412368,0.993315027,0.693670534,0,2,2,2,2,0
11328,dimethyl malonate//[RoW] dimethyl malonate production,COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,0.031200732,9,8,3.471317626,104.1264024,84.36491017,-1.06,7.94,3.884108522,3.516368876,7.276020882,5.340099943,5.340099943,4.201907263,2.340099943,2.340099943,1.329041922,1.329041922,0.744016936,0.744016936,0.262188697,0.262188697,-0.2775,28.649,132.115,132.0422587,9,124.051,0,4,4,0,4,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,52.6,52.74915414,9.473725908,9.589074368,0,0,0,0,0,0,14.21959508,6.420821623,0,0,0,11.93861058,19.06280028,0,0,0,6.420821623,14.21959508,0,0,0,11.93861058,0,26.15820566,19.06280028,0,6.420821623,0,0,0,0,0,0,0,11.93861058,6.420821623,0,0,14.21959508,0,0,9.473725908,0,9.589074368,0,0,0,0,0,0,0,0,0,29.83333333,0,0,42.19517755,300.1627556,342.3579331,0.123248721,0.876751279,1.661269391,0.020778471,0.992375812,0.675824578,0,4,0,4,0,0
11329,dimethyl sulfate//[RoW] dimethyl sulfate production,COS(=O)(=O)OC,COS(=O)(=O)OC,0.014821245,7,6,3.885604643,112.6252211,26.83874054,-0.13,6.87,2.247742509,2.551431005,5.914213562,4.041241452,4.857738033,3.121320344,1.483163248,2.816496581,0.741581624,2.224744871,0.40824829,1.224744871,0.068041382,0.204124145,-0.476,22.9378,126.133,125.9986797,7,120.085,0,4,4,0,5,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52.6,42.37468974,0,8.366170865,0,8.417796984,0,0,0,0,14.21959508,0,0,0,0,10.39900058,16.78396785,0,0,0,0,14.21959508,0,0,0,10.39900058,0,22.63739207,18.76517145,0,0,0,0,0,0,0,0,0,10.39900058,0,0,14.21959508,0,0,0,8.366170865,0,8.417796984,0,0,0,0,0,0,0,0,27.52083333,2.053240741,-3.657407407,0,31.99659189,104.0652943,136.0618862,0.235162049,0.764837951,1.064446559,0.023903732,0.971956177,0.460417422,0,4,0,4,0,0
11330,dimethyl sulfide//[RoW] dimethyl sulfide production,CSC,CSC,0.00864439,3,6,1.632993162,2.754887502,2.754887502,0.35,3.35,2.35,2.35,2.707106781,2.40824829,3.224744871,1.414213562,0.816496581,2.449489743,0.40824829,1.224744871,0,0,0,0,0.9792,19.439,62.137,62.01902119,3,56.089,0,0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.22730317,0,0,0,11.76188495,0,0,12.51153837,0,0,0,0,0,0,0,0,0,0,0,0,12.51153837,0,0,0,11.76188495,0,12.51153837,0,0,0,0,0,0,0,0,0,11.76188495,0,0,0,0,0,11.76188495,12.51153837,0,0,0,0,0,0,0,0,0,0,0,0,4.083333333,1.75,0,3.433442716,18.01544537,21.44888809,0.160075557,0.839924443,0.618391545,0.244630393,0.987104764,0.59664588,0,1,0,0,0,0
11331,dimethyl sulfoxide//[RoW] dimethyl sulfoxide production,CS(=O)C,CS(C)=O,0.00717921,4,6,2.803039488,29.01955001,3.245112498,0.15,4.15,1.467460317,126.3722222,3.577350269,2.816496581,3.632993162,1.732050808,0.983163248,2.949489743,0.741581624,2.224744871,0,0,0,0,-0.0053,19.9904,78.136,78.01393581,4,72.088,0,1,1,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.07,28.47844735,0,4.208898492,0,0,0,0,0,23.31110741,0,0,0,0,0,0,4.208898492,0,0,0,0,12.51153837,0,0,0,10.79956904,0,16.72043686,10.79956904,0,0,0,0,0,0,0,0,0,10.79956904,0,0,0,0,12.51153837,0,0,0,4.208898492,0,0,0,0,0,0,0,0,9.555555556,3.277777778,-0.611111111,0,18.01623504,21.7829242,39.79915924,0.452678785,0.547321215,0.74302848,0.030379334,0.891673661,0.256717892,0,1,0,1,0,0
2019,dimethylacetamide//[GLO] dimethylacetamide production,CC(=O)N(C)C,CC(=O)N(C)C,0.016260264,6,9,3.257586161,58.56842503,13.60964047,-0.53,5.47,1.798837034,1.758184438,5.154700538,4.355461886,4.355461886,2.64273441,1.822158134,1.822158134,1.413445227,1.413445227,0.629787781,0.629787781,0,0,0.0945,24.368,87.122,87.06841391,6,78.05,0,2,1,0,2,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,20.31,37.75543314,4.899909731,4.794537184,0,0,0,0,0,21.01908117,0,0,0,5.907179729,0,0,4.794537184,0,4.899909731,0,6.9237372,14.09534397,0,0,0,5.907179729,0,24.90243343,4.794537184,0,6.9237372,0,0,0,0,0,0,0,0,5.907179729,0,0,11.82364693,14.09534397,0,0,0,4.794537184,0,0,0,0,0,0,0,0,0,16.66666667,0,0,38.32302597,58.97023623,97.2932622,0.39389188,0.60610812,1.116490235,0.015815769,0.91915678,0.283776799,0,1,0,2,0,0
2020,dimethylamine borane//[GLO] dimethylamine borane production,[B].CNC,CNC.[B],0.045313826,4,7,0,6,2.754887502,0.024935065,8.981911857,11.80716291,3421.234136,2.707106781,3.077350269,3.077350269,1.414213562,1,1,0.5,0.5,0,0,0,0,-0.5452,20.7377,55.897,56.06715462,4,48.841,1,1,1,1,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.03,28.97616568,5.316788604,0,0,0,0,0,14.09534397,8.413035696,0,0,0,0,0,0,0,0,5.316788604,0,0,14.09534397,0,0,0,8.413035696,5.316788604,22.50837966,0,0,0,0,0,0,0,0,0,0,0,8.413035696,0,0,0,0,14.09534397,5.316788604,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,17.8414323,65.2464062,83.0878385,0.214729768,0.785270232,1.304296884,0.044013856,0.976673501,0.494137316,0,1,1,1,1,3
11332,dimethylamine//[RoW] dimethylamine production,CNC,CNC,0.011268488,3,7,1.632993162,2.754887502,2.754887502,-0.04,2.96,1.96,1.96,2.707106781,2.5,2.5,1.414213562,1,1,0.5,0.5,0,0,0,0,-0.1644,14.9837,45.085,45.05784922,3,38.029,1,1,1,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.03,20.65405533,5.316788604,0,0,0,0,0,14.09534397,0,0,0,0,0,0,0,0,0,5.316788604,0,0,14.09534397,0,0,0,0,5.316788604,14.09534397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.09534397,5.316788604,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,2.211970858,18.01544537,20.22741623,0.109355087,0.890644913,0.729310981,0.402647671,0.994002749,0.707810345,0,1,1,1,1,0
11333,dimethylaminopropylamine//[RoW] dimethylaminopropylamine production,CN(C)CCCN,CN(C)CCCN,0.017504346,7,14,2.678257743,35.06139399,29.01955001,-0.08,6.92,4.088918919,5.92,5.698670613,5.145884208,5.145884208,3.27005561,2.618903247,2.618903247,1.94550445,1.94550445,0.809451624,0.809451624,0.407514859,0.407514859,-0.1032,32.2254,102.181,102.1156984,7,88.069,2,2,2,1,2,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.26,45.29874385,10.63357721,0,0,0,0,0,33.6056784,0,0,0,0,0,0,0,0,0,4.899909731,5.733667477,6.420821623,27.18485678,0,0,0,0,5.733667477,32.08476651,0,0,6.420821623,0,0,0,0,0,0,0,0,0,0,19.51033443,0,0,0,18.9952537,5.733667477,0,0,0,0,0,0,0,0,0,0,14.5,0,0,20.15505985,188.9067822,209.0618421,0.096407167,0.903592833,1.54072757,0.044832059,0.995341981,0.738661525,0,2,1,2,2,0
2023,dimethyldichlorosilane//[GLO] dimethyldichlorosilane production,C[Si](C)(Cl)Cl,C[Si](C)(Cl)Cl,0.023505685,5,6,3.023715784,23.11941548,3.609640474,0.796883117,5.796883117,1.496904139,59.0906163,4.5,3.255928946,5.767786838,2,1.377964473,6.401680257,1.327357517,10.23193194,0,0,0,0,2.1658,29.188,129.062,127.9615821,5,123.014,0,0,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.50243258,0,0,0,0,22.15796514,0,13.09402271,0,0,0,0,6.693418633,0,0,0,0,0,0,13.09402271,0,0,0,0,28.85138377,0,6.693418633,0,0,0,0,13.09402271,0,0,0,0,22.15796514,6.693418633,0,0,0,0,0,13.09402271,0,22.15796514,0,0,0,0,0,0,0,0,0,0,2.047839506,10.86882716,0,24.02094289,70.90288705,94.92382994,0.253054927,0.746945073,0.878436466,0.031095577,0.967451913,0.432945607,0,0,0,0,0,0
2025,dinitrogen tetroxide//[GLO] dinitrogen tetroxide production,[N+](=O)([N+](=O)[O-])[O-],O=[N+]([O-])[N+](=O)[O-],0.035023019,6,0,3.567703455,71.54887502,13.60964047,-1.2,4.8,1.293055556,1.157142857,5.154700538,2.527420353,2.527420353,2.64273441,0.930296743,0.930296743,0.475669831,0.475669831,0.133333333,0.133333333,0,0,-0.5452,13.9888,92.01,91.98580648,6,92.01,0,6,4,0,6,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.28,31.65039638,0,0,0,20.22863654,0,0,0,0,0,0,0,0,0,10.06462768,10.06462768,0,0,0,0,0,20.22863654,0,0,0,0,10.06462768,0,20.22863654,0,0,0,0,0,0,0,0,10.06462768,0,0,0,0,0,0,0,20.22863654,0,0,0,0,0,0,0,0,0,0,32,0,0,47.99768173,70.99915927,118.996841,0.403352571,0.596647429,1.137234957,0.012430755,0.915044646,0.278022177,0,4,0,6,0,0
11335,dioxane//[RoW] dioxane production,C1COCCO1,C1COCCO1,0.018830022,6,8,2,21.01955001,34.39946188,-0.08,4.088918919,2.157216947,0.953692476,4.242640687,3.644923706,3.644923706,3,2.154700538,2.154700538,1.224744871,1.224744871,0.744016936,0.744016936,0.439826406,0.439826406,0.0332,21.638,88.106,88.0524295,6,80.042,0,2,2,0,2,0,36,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,18.46,37.05533668,9.473725908,0,0,0,0,0,0,0,26.42752786,0,0,0,0,0,9.473725908,0,0,0,0,26.42752786,0,0,0,0,0,26.42752786,9.473725908,0,0,0,0,0,0,0,0,0,0,0,0,26.42752786,0,0,0,0,9.473725908,0,0,0,0,0,0,0,0,0,0,13,0,0,36.03089075,44.009,80.03989075,0.450161668,0.549838332,0.999986824,0.015260193,0.892947071,0.257451578,0,2,0,2,0,0
11337,dipropyl amine//[RoW] dipropyl amine production,CCCNCCC,CCCNCCC,0.025547065,7,15,2.447472888,23.3609904,35.50960993,-0.04,6.96,5.96,5.96,5.535533906,5.328427125,5.328427125,3.414213562,3.121320344,3.121320344,1.75,1.75,0.853553391,0.853553391,0.478553391,0.478553391,1.396,33.4517,101.193,101.1204495,7,86.073,1,1,1,1,1,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.03,46.11382378,5.316788604,0,0,0,0,13.8474744,25.93115606,0,0,0,0,0,0,0,0,0,5.316788604,0,26.68911765,13.08951281,0,0,0,0,5.316788604,13.08951281,0,0,26.68911765,0,0,0,0,0,0,0,0,0,0,0,25.93115606,0,0,19.164263,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,5.306731795,252.2349193,257.5416511,0.020605334,0.979394666,1.729777596,0.184557031,0.999787688,0.939457737,0,1,1,1,1,0
11338,dipropylene glycol monomethyl ether//[RoW] dipropylene glycol monomethyl ether production,COCCCOCCCO,COCCCOCCCO,0.022380636,10,16,2.647604849,48.81290899,175.076748,-0.12,9.88,8.88,7.88,7.656854249,6.506350864,6.506350864,4.914213562,3.59050146,3.59050146,2.035885294,2.035885294,1.083925865,1.083925865,0.573999073,0.573999073,0.4219,39.0148,148.202,148.1099444,10,132.074,1,3,3,1,3,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.69,61.95022793,14.5802533,0,0,0,0,0,12.84164325,33.5373254,0,0,0,0,0,0,14.5802533,0,0,0,12.84164325,33.5373254,0,0,0,0,0,38.64385279,9.473725908,0,12.84164325,0,0,0,0,0,0,0,0,6.606881965,6.606881965,26.05540717,0,7.109797541,0,0,14.5802533,0,0,0,0,0,0,0,0,0,0,24,0,0,7.945478085,841.1754437,849.1209218,0.009357299,0.990642701,2.535572923,0.124680062,0.99995622,0.972190781,0,3,1,3,1,0
2041,"dodecanol//[GLO] dodecanol production, ziegler process",CCCCCCCCCCCCO,CCCCCCCCCCCCO,0.004799158,13,26,2.758149818,71.19366194,812.7027727,-0.04,12.96,11.96,11.96,9.778174593,9.225388189,9.225388189,6.414213562,6.023334547,6.023334547,3.905587313,3.905587313,2.511667274,2.511667274,1.599240266,1.599240266,3.8996,58.9298,186.339,186.1983655,13,160.131,1,1,1,1,1,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.23,83.54784804,5.106527395,0,0,0,0,64.71113181,6.420821623,6.606881965,0,0,0,0,0,0,5.106527395,0,0,0,71.13195343,6.606881965,0,0,0,0,0,11.71340936,0,0,71.13195343,0,0,0,0,0,0,0,0,0,6.606881965,6.420821623,57.78739461,0,0,6.9237372,5.106527395,0,0,0,0,0,0,0,0,0,0,24.5,0,0,9.895743633,1744.50503,1754.400774,0.005640526,0.994359474,3.309990118,0.100483552,0.999984092,0.983173868,0,1,1,1,1,0
11357,"DTPA, diethylenetriaminepentaacetic acid//[RoW] DTPA production",C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0.018407625,27,23,4.845969157,481.2612253,264720.8311,-2.77,24.23,12.56179902,14.12062486,20.98276318,14.48291125,14.48291125,12.48897876,7.752471562,7.752471562,5.666150502,5.666150502,3.259247056,3.259247056,2.220069336,2.220069336,-2.6846,87.499,393.349,393.1383439,27,370.165,5,13,8,5,13,16,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857143,0,0,196.22,153.5417788,25.53263697,38.67241511,0,0,0,0,0,26.17902562,32.72378203,0,0,0,0,29.84652644,49.50532289,0,14.69972919,0,0,58.90280765,0,0,0,29.84652644,0,128.9817003,23.97268592,0,0,0,0,0,0,0,0,0,62.57030847,26.17902562,0,9.799819462,4.899909731,0,0,0,25.53263697,23.97268592,0,0,0,0,0,0,0,0,0,92.83333333,0,0,897.6265983,2666.778589,3564.405187,0.251830685,0.748169315,3.103100613,0.000833497,0.967771309,0.434764027,0,8,5,13,5,0
11362,"EDTA, ethylenediaminetetraacetic acid//[RoW] EDTA production",C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.018726489,20,16,4.494378507,315.4538811,10500.54899,-2.2,17.8,8.824913728,9.791851517,15.7067423,10.55891542,10.55891542,9.201285058,5.52250393,5.52250393,3.996264087,3.996264087,2.167924325,2.167924325,1.476022249,1.476022249,-2.0712,63.4232,292.244,292.0906655,20,276.116,4,10,6,4,10,11,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,155.68,113.3664208,20.42610958,28.9779682,0,0,0,0,0,13.08951281,26.17902562,0,0,0,0,23.87722115,39.60425832,0,9.799819462,0,0,39.26853844,0,0,0,23.87722115,0,93.37168863,19.17814874,0,0,0,0,0,0,0,0,0,50.05624678,13.08951281,0,9.799819462,0,0,0,0,20.42610958,19.17814874,0,0,0,0,0,0,0,0,0,71.66666667,0,0,614.4842709,1248.972709,1863.456979,0.329755008,0.670244992,2.597848968,0.001090744,0.944066542,0.336950072,0,6,4,10,4,0
